,exp_id,word,word_understand,reading_times,number_of_fixations,fixation_duration,fixation_duration_div_syllable,fixation_duration_div_length,fixation_duration_diff,number_of_fixations_diff,reading_times_diff
3481,941,has,1,1,1,491,491.0,163.66666666666666,258,0,0
3482,941,ruled,1,1,1,329,329.0,65.8,-162,0,0
3483,941,that,1,0,0,0,0.0,0.0,-329,-1,-1
3484,941,a,1,1,1,260,260.0,260.0,260,1,1
3485,941,1901,1,1,1,230,230.0,57.5,-30,0,0
3486,941,ban,1,1,1,692,692.0,230.66666666666663,462,0,0
3487,941,on,1,1,1,204,204.0,102.0,-488,0,0
3488,941,nearly,1,1,1,639,319.5,106.5,435,0,0
3489,941,all,1,0,0,0,0.0,0.0,-639,-1,-1
3490,941,abortions,1,1,2,662,331.0,73.55555555555556,662,2,1
3491,941,can,1,1,1,326,326.0,108.66666666666669,-336,-1,0
3492,941,now,1,0,0,0,0.0,0.0,-326,-1,-1
3493,941,be,1,1,1,309,309.0,154.5,309,1,1
3494,941,reintroduced,0,1,1,402,134.0,33.5,93,0,0
3495,941,Only,1,1,1,587,293.5,146.75,185,0,0
3496,941,terminations,1,2,4,1299,324.75,108.25,712,3,1
3497,941,to,1,0,0,0,0.0,0.0,-1299,-4,-2
3498,941,save,1,1,1,248,248.0,62.0,248,1,1
3499,941,the,1,1,1,310,310.0,103.33333333333331,62,0,0
3500,941,mother's,1,1,1,234,117.0,29.25,-76,0,0
3501,941,life,1,1,1,222,222.0,55.5,-12,0,0
3502,941,will,1,1,1,497,497.0,124.25,275,0,0
3503,941,be,1,0,0,0,0.0,0.0,-497,-1,-1
3504,941,permitted,1,1,2,656,218.66666666666663,72.88888888888889,656,2,1
3505,941,The,1,0,0,0,0.0,0.0,-656,-2,-1
3506,941,Republican,1,1,1,249,62.25,24.9,249,1,1
3507,941,attorney,1,1,2,658,219.33333333333331,82.25,409,1,0
3508,941,general,1,1,2,727,242.33333333333331,103.85714285714286,69,0,0
3509,941,of,1,0,0,0,0.0,0.0,-727,-2,-1
3510,941,Arizona,1,1,2,1017,508.5,145.28571428571428,1017,2,1
3511,941,said,1,1,1,251,251.0,62.75,-766,-1,0
3512,941,he,1,0,0,0,0.0,0.0,-251,-1,-1
3513,941,applauded,1,1,2,681,227.0,75.66666666666667,681,2,1
3514,941,the,1,0,0,0,0.0,0.0,-681,-2,-1
3515,941,court's,1,1,2,1020,1020.0,145.71428571428572,1020,2,1
3516,941,decision,1,1,1,367,122.33333333333331,45.875,-653,-1,0
3517,941,It,1,1,1,312,312.0,156.0,-55,0,0
3518,941,was,1,0,0,0,0.0,0.0,-312,-1,-1
3519,941,made,1,1,2,581,581.0,145.25,581,2,1
3520,941,possible,1,1,2,839,279.6666666666667,104.875,258,0,0
3521,941,by,1,0,0,0,0.0,0.0,-839,-2,-1
3522,941,the,1,0,0,0,0.0,0.0,0,0,0
3523,941,Supreme,1,1,2,866,866.0,123.71428571428572,866,2,1
3524,941,Court,1,0,0,0,0.0,0.0,-866,-2,-1
3525,941,in,1,1,2,864,864.0,432.0,864,2,1
3526,941,Washington,1,1,1,515,171.66666666666666,51.5,-349,-1,0
3527,941,overturning,0,1,4,1849,616.3333333333334,168.0909090909091,1334,3,0
3528,941,the,1,1,1,428,428.0,142.66666666666666,-1421,-3,0
3529,941,1973,1,1,1,213,213.0,53.25,-215,0,0
3530,941,Roe,1,0,0,0,0.0,0.0,-213,-1,-1
3531,941,v,1,0,0,0,0.0,0.0,0,0,0
3532,941,Wade,1,1,2,738,738.0,184.5,738,2,1
3533,941,ruling,0,1,2,934,467.0,155.66666666666666,196,0,0
3534,941,which,1,0,0,0,0.0,0.0,-934,-2,-1
3535,941,granted,1,0,0,0,0.0,0.0,0,0,0
3536,941,the,1,1,1,380,380.0,126.66666666666669,380,1,1
3537,941,right,1,1,1,508,508.0,101.6,128,0,0
3538,941,for,1,0,0,0,0.0,0.0,-508,-1,-1
3539,941,all,1,0,0,0,0.0,0.0,0,0,0
3540,941,women,1,0,0,0,0.0,0.0,0,0,0
3541,941,in,1,1,1,347,347.0,173.5,347,1,1
3542,941,the,1,0,0,0,0.0,0.0,-347,-1,-1
3543,941,United,1,0,0,0,0.0,0.0,0,0,0
3544,941,States,1,0,0,0,0.0,0.0,0,0,0
3545,941,to,1,1,1,202,202.0,101.0,202,1,1
3546,941,have,1,1,1,269,269.0,67.25,67,0,0
3547,941,access,1,1,1,208,104.0,34.666666666666664,-61,0,0
3548,941,to,1,1,1,340,340.0,170.0,132,0,0
3549,941,abortion,1,1,2,662,331.0,82.75,322,1,0
3550,941,A,1,1,1,211,211.0,211.0,-451,-1,0
3551,941,Colombian,1,1,1,353,176.5,39.22222222222222,142,0,0
3552,941,dissident,0,1,3,1513,504.3333333333333,168.11111111111111,1160,2,0
3553,941,group,1,1,1,225,225.0,45.0,-1288,-2,0
3554,941,which,1,1,1,347,347.0,69.4,122,0,0
3555,941,rejected,1,1,1,351,117.0,43.875,4,0,0
3556,941,the,1,1,1,274,274.0,91.33333333333331,-77,0,0
3557,941,2016,1,1,1,216,216.0,54.0,-58,0,0
3558,941,peace,1,1,2,786,786.0,157.2,570,1,0
3559,941,deal,1,0,0,0,0.0,0.0,-786,-2,-1
3560,941,with,1,1,1,359,359.0,89.75,359,1,1
3561,941,the,1,1,1,228,228.0,76.0,-131,0,0
3562,941,country's,1,0,0,0,0.0,0.0,-228,-1,-1
3563,941,largest,1,0,0,0,0.0,0.0,0,0,0
3564,941,guerrilla,0,1,1,1514,504.6666666666667,168.22222222222223,1514,1,1
3565,941,movement,1,1,3,1050,525.0,131.25,-464,2,0
3566,941,the,1,0,0,0,0.0,0.0,-1050,-3,-1
3567,941,FARC,1,0,0,0,0.0,0.0,0,0,0
3568,941,has,1,0,0,0,0.0,0.0,0,0,0
3569,941,said,1,0,0,0,0.0,0.0,0,0,0
3570,941,it,1,1,1,635,635.0,317.5,635,1,1
3571,941,is,1,0,0,0,0.0,0.0,-635,-1,-1
3572,941,prepared,1,1,1,499,249.5,62.375,499,1,1
3573,941,to,1,0,0,0,0.0,0.0,-499,-1,-1
3574,941,stop,1,0,0,0,0.0,0.0,0,0,0
3575,941,its,1,0,0,0,0.0,0.0,0,0,0
3576,941,attacks,1,1,1,682,341.0,97.42857142857144,682,1,1
3577,941,against,1,1,1,323,323.0,46.142857142857146,-359,0,0
3578,941,government,1,1,1,497,165.66666666666666,49.7,174,0,0
3579,941,forces,1,1,1,223,223.0,37.16666666666666,-274,0,0
3580,941,to,1,1,1,235,235.0,117.5,12,0,0
3581,941,help,1,0,0,0,0.0,0.0,-235,-1,-1
3582,941,ceasefire,0,1,4,1665,832.5,185.0,1665,4,1
3583,941,talks,1,1,1,307,307.0,61.4,-1358,-3,0
3584,941,The,1,1,1,1052,1052.0,350.6666666666667,745,0,0
3585,941,Colombian,1,1,1,387,193.5,43.0,-665,0,0
3586,941,president,1,1,1,231,77.0,25.666666666666668,-156,0,0
3587,941,Gustavo,1,1,1,228,76.0,32.57142857142857,-3,0,0
3588,941,Petro,1,1,1,332,332.0,66.4,104,0,0
3589,941,a,1,0,0,0,0.0,0.0,-332,-1,-1
3590,941,former,1,1,1,234,117.0,39.0,234,1,1
3591,941,guerrilla,1,0,0,0,0.0,0.0,-234,-1,-1
3592,941,fighter,1,1,2,770,385.0,110.0,770,2,1
3593,941,took,1,0,0,0,0.0,0.0,-770,-2,-1
3594,941,office,1,0,0,0,0.0,0.0,0,0,0
3595,941,last,1,1,1,212,212.0,53.0,212,1,1
3596,941,month,1,1,1,224,224.0,44.8,12,0,0
3597,941,promising,1,1,2,631,315.5,70.11111111111111,407,1,0
3598,941,to,1,0,0,0,0.0,0.0,-631,-2,-1
3599,941,fully,1,1,1,740,370.0,148.0,740,1,1
3600,941,implement,1,1,2,562,187.33333333333331,62.44444444444444,-178,1,0
3601,941,the,1,0,0,0,0.0,0.0,-562,-2,-1
3602,941,2016,1,1,1,205,205.0,51.25,205,1,1
3603,941,deal,1,1,1,247,247.0,61.75,42,0,0
3604,941,and,1,1,1,301,301.0,100.33333333333331,54,0,0
3605,941,reach,1,1,1,492,492.0,98.4,191,0,0
3606,941,a,1,0,0,0,0.0,0.0,-492,-1,-1
3607,941,settlement,1,1,2,432,144.0,43.2,432,2,1
3608,941,with,1,0,0,0,0.0,0.0,-432,-2,-1
3609,941,all,1,0,0,0,0.0,0.0,0,0,0
3610,941,armed,1,1,1,228,228.0,45.6,228,1,1
3611,941,groups,1,1,1,206,206.0,34.333333333333336,-22,0,0
3612,941,The,1,1,1,222,222.0,74.0,16,0,0
3613,941,world's,1,1,1,242,242.0,34.57142857142857,20,0,0
3614,941,longest,1,1,2,561,280.5,80.14285714285714,319,1,0
3615,941,ruling,1,1,2,919,459.5,153.16666666666666,358,0,0
3616,941,head,1,1,1,807,807.0,201.75,-112,-1,0
3617,941,of,1,0,0,0,0.0,0.0,-807,-1,-1
3618,941,state,1,1,1,221,221.0,44.2,221,1,1
3619,941,Present,1,1,1,394,394.0,56.285714285714285,173,0,0
3620,941,Teodoro,1,1,1,225,225.0,32.142857142857146,-169,0,0
3621,941,Obiang,1,1,2,705,705.0,117.5,480,1,0
3622,941,of,1,0,0,0,0.0,0.0,-705,-2,-1
3623,941,Equatorial,1,1,1,223,55.75,22.3,223,1,1
3624,941,Guinea,1,1,2,472,472.0,78.66666666666667,249,1,0
3625,941,will,1,0,0,0,0.0,0.0,-472,-2,-1
3626,941,run,1,0,0,0,0.0,0.0,0,0,0
3627,941,for,1,1,1,598,598.0,199.33333333333331,598,1,1
3628,941,office,1,1,1,347,173.5,57.833333333333336,-251,0,0
3629,941,again,1,2,2,739,739.0,147.8,392,1,1
3630,941,in,1,1,1,253,253.0,126.5,-486,-1,-1
3631,941,elections,1,1,1,225,112.5,25.0,-28,0,0
3632,941,due,1,1,1,296,296.0,98.66666666666669,71,0,0
3633,941,to,1,1,2,981,981.0,490.5,685,1,0
3634,941,be,1,0,0,0,0.0,0.0,-981,-2,-1
3635,941,held,1,0,0,0,0.0,0.0,0,0,0
3636,941,in,1,1,1,522,522.0,261.0,522,1,1
3637,941,November,1,0,0,0,0.0,0.0,-522,-1,-1
3638,941,His,1,0,0,0,0.0,0.0,0,0,0
3639,941,son,1,1,1,749,749.0,249.66666666666663,749,1,1
3640,941,vice,1,1,1,292,292.0,73.0,-457,0,0
3641,941,president,1,0,0,0,0.0,0.0,-292,-1,-1
3642,941,Teodoro,1,1,1,213,213.0,30.428571428571427,213,1,1
3643,941,Nguema,1,0,0,0,0.0,0.0,-213,-1,-1
3644,941,Obiang,1,1,1,203,203.0,33.833333333333336,203,1,1
3645,941,Mangue,1,0,0,0,0.0,0.0,-203,-1,-1
3646,941,said,1,0,0,0,0.0,0.0,0,0,0
3647,941,that,1,1,1,226,226.0,56.5,226,1,1
3648,941,his,1,1,1,244,244.0,81.33333333333333,18,0,0
3649,941,father,1,1,1,240,120.0,40.0,-4,0,0
3650,941,had,1,0,0,0,0.0,0.0,-240,-1,-1
3651,941,been,1,1,2,608,608.0,152.0,608,2,1
3652,941,nominated,0,1,3,1432,358.0,159.11111111111111,824,1,0
3653,941,due,1,1,1,222,222.0,74.0,-1210,-2,0
3654,941,to,1,0,0,0,0.0,0.0,-222,-1,-1
3655,941,his,1,0,0,0,0.0,0.0,0,0,0
3656,941,charisma,0,1,3,1107,553.5,138.375,1107,3,1
3657,941,leadership,1,1,2,413,137.66666666666666,41.3,-694,-1,0
3658,941,and,1,0,0,0,0.0,0.0,-413,-2,-1
3659,941,political,1,1,1,239,59.75,26.55555555555556,239,1,1
3660,941,experience,1,1,3,851,212.75,85.1,612,2,0
3661,941,And,1,0,0,0,0.0,0.0,-851,-3,-1
3662,941,the,1,0,0,0,0.0,0.0,0,0,0
3663,941,former,1,1,1,449,224.5,74.83333333333333,449,1,1
3664,941,tennis,1,1,1,259,129.5,43.16666666666666,-190,0,0
3665,941,men's,1,1,1,203,203.0,40.6,-56,0,0
3666,941,world,1,0,0,0,0.0,0.0,-203,-1,-1
3667,941,number,1,1,2,490,245.0,81.66666666666667,490,2,1
3668,941,one,1,1,1,209,209.0,69.66666666666667,-281,-1,0
3669,941,Roger,1,0,0,0,0.0,0.0,-209,-1,-1
3670,941,Federer,1,1,1,274,91.33333333333331,39.142857142857146,274,1,1
3671,941,has,1,1,1,545,545.0,181.66666666666663,271,0,0
3672,941,bade,1,0,0,0,0.0,0.0,-545,-1,-1
3673,941,a,1,0,0,0,0.0,0.0,0,0,0
3674,941,tearful,1,1,1,234,117.0,33.42857142857143,234,1,1
3675,941,farewell,1,1,1,202,202.0,25.25,-32,0,0
3676,941,to,1,1,1,355,355.0,177.5,153,0,0
3677,941,the,1,1,1,211,211.0,70.33333333333333,-144,0,0
3678,941,sport,1,2,2,971,971.0,194.2,760,1,1
3679,941,The,1,1,1,215,215.0,71.66666666666667,-756,-1,-1
3680,941,Swiss,1,0,0,0,0.0,0.0,-215,-1,-1
3681,941,player,1,1,1,238,119.0,39.66666666666666,238,1,1
3682,941,joined,1,2,3,1105,1105.0,184.16666666666663,867,2,1
3683,941,forces,1,1,1,363,363.0,60.5,-742,-2,-1
3684,941,with,1,1,1,318,318.0,79.5,-45,0,0
3685,941,his,1,0,0,0,0.0,0.0,-318,-1,-1
3686,941,former,1,1,2,726,363.0,121.0,726,2,1
3687,941,rival,1,1,1,252,126.0,50.4,-474,-1,0
3688,941,Rafael,1,1,1,443,443.0,73.83333333333333,191,0,0
3689,941,Nadal,1,0,0,0,0.0,0.0,-443,-1,-1
3690,941,for,1,0,0,0,0.0,0.0,0,0,0
3691,941,a,1,0,0,0,0.0,0.0,0,0,0
3692,941,doubles,1,1,2,511,255.5,73.0,511,2,1
3693,941,match,1,0,0,0,0.0,0.0,-511,-2,-1
3694,941,in,1,0,0,0,0.0,0.0,0,0,0
3695,941,the,1,1,1,209,209.0,69.66666666666667,209,1,1
3696,941,Laver,1,1,1,231,231.0,46.2,22,0,0
3697,941,Cup,1,0,0,0,0.0,0.0,-231,-1,-1
3698,941,in,1,0,0,0,0.0,0.0,0,0,0
3699,941,London,1,1,2,474,237.0,79.0,474,2,1
3700,941,Russell,1,1,1,321,160.5,45.85714285714285,-153,-1,0
3701,941,Fuller,1,0,0,0,0.0,0.0,-321,-1,-1
3702,941,was,1,1,1,271,271.0,90.33333333333331,271,1,1
3703,941,watching,1,0,0,0,0.0,0.0,-271,-1,-1
3704,941,There,1,1,1,265,265.0,53.0,265,1,1
3705,941,was,1,0,0,0,0.0,0.0,-265,-1,-1
3706,941,one,1,1,1,614,614.0,204.66666666666663,614,1,1
3707,941,fleeting,0,1,2,859,429.5,107.375,245,1,0
3708,941,match,1,0,0,0,0.0,0.0,-859,-2,-1
3709,941,point,1,0,0,0,0.0,0.0,0,0,0
3710,941,on,1,0,0,0,0.0,0.0,0,0,0
3711,941,Roger,1,0,0,0,0.0,0.0,0,0,0
3712,941,Federer's,1,1,2,452,150.66666666666666,50.22222222222222,452,2,1
3713,941,serve,1,0,0,0,0.0,0.0,-452,-2,-1
3714,941,but,1,1,1,430,430.0,143.33333333333334,430,1,1
3715,941,it,1,1,1,303,303.0,151.5,-127,0,0
3716,941,was,1,0,0,0,0.0,0.0,-303,-1,-1
3717,941,the,1,1,1,243,243.0,81.0,243,1,1
3718,941,Americans,1,1,1,207,69.0,23.0,-36,0,0
3719,941,representing,1,1,1,210,52.5,17.5,3,0,0
3720,941,Team,1,1,2,513,513.0,128.25,303,1,0
3721,941,World,1,0,0,0,0.0,0.0,-513,-2,-1
3722,941,who,1,1,2,649,649.0,216.33333333333331,649,2,1
3723,941,won,1,0,0,0,0.0,0.0,-649,-2,-1
3724,941,the,1,0,0,0,0.0,0.0,0,0,0
3725,941,final,1,1,2,601,300.5,120.2,601,2,1
3726,941,point,1,1,1,333,333.0,66.6,-268,-1,0
3727,941,Sympathetic,0,1,2,1073,268.25,97.54545454545456,740,1,0
3728,941,applause,1,1,2,703,351.5,87.875,-370,0,0
3729,941,soon,1,0,0,0,0.0,0.0,-703,-2,-1
3730,941,made,1,1,2,460,460.0,115.0,460,2,1
3731,941,way,1,0,0,0,0.0,0.0,-460,-2,-1
3732,941,for,1,1,1,259,259.0,86.33333333333333,259,1,1
3733,941,loud,1,0,0,0,0.0,0.0,-259,-1,-1
3734,941,cheers,1,1,1,214,214.0,35.666666666666664,214,1,1
3735,941,as,1,1,1,221,221.0,110.5,7,0,0
3736,941,Federal,1,0,0,0,0.0,0.0,-221,-1,-1
3737,941,hugged,1,1,1,213,213.0,35.5,213,1,1
3738,941,European,1,0,0,0,0.0,0.0,-213,-1,-1
3739,941,teammates,1,1,1,261,130.5,29.0,261,1,1
3740,941,like,1,0,0,0,0.0,0.0,-261,-1,-1
3741,941,Novak,1,0,0,0,0.0,0.0,0,0,0
3742,941,Djokovic,1,0,0,0,0.0,0.0,0,0,0
3743,941,and,1,0,0,0,0.0,0.0,0,0,0
3744,941,Andy,1,1,2,570,570.0,142.5,570,2,1
3745,941,Murray,1,0,0,0,0.0,0.0,-570,-2,-1
3746,941,And,1,1,2,805,805.0,268.3333333333333,0,0,0
3747,941,both,1,0,0,0,0.0,0.0,-805,-2,-1
3748,941,he,1,0,0,0,0.0,0.0,0,0,0
3749,941,and,1,1,1,226,226.0,75.33333333333333,226,1,1
3750,941,Nadal,1,1,1,379,379.0,75.8,153,0,0
3751,941,were,1,2,2,450,450.0,112.5,71,1,1
3752,941,in,1,0,0,0,0.0,0.0,-450,-2,-2
3753,941,tears,1,1,1,250,250.0,50.0,250,1,1
3754,941,as,1,0,0,0,0.0,0.0,-250,-1,-1
3755,941,they,1,1,1,371,371.0,92.75,371,1,1
3756,941,watched,1,2,3,756,756.0,108.0,385,2,1
3757,941,a,1,1,1,245,245.0,245.0,-511,-2,-1
3758,941,tribute,0,2,2,604,302.0,86.28571428571429,359,1,1
3759,941,video,1,2,2,871,871.0,174.2,267,0,0
3760,941,on,1,0,0,0,0.0,0.0,-871,-2,-2
3761,941,the,1,1,1,215,215.0,71.66666666666667,215,1,1
3762,941,big,1,1,1,213,213.0,71.0,-2,0,0
3763,941,screen,1,1,1,207,207.0,34.5,-6,0,0
3764,941,More,1,1,1,468,468.0,117.0,261,0,0
3765,941,tears,1,1,1,205,205.0,41.0,-263,0,0
3766,941,followed,1,1,2,866,433.0,108.25,661,1,0
3767,941,as,1,1,1,508,508.0,254.0,-358,-1,0
3768,941,Jim,1,0,0,0,0.0,0.0,-508,-1,-1
3769,941,Courier,1,1,1,227,113.5,32.42857142857143,227,1,1
3770,941,asked,1,0,0,0,0.0,0.0,-227,-1,-1
3771,941,Federer,1,1,1,201,67.0,28.714285714285715,201,1,1
3772,941,about,1,1,1,216,216.0,43.2,15,0,0
3773,941,the,1,1,1,289,289.0,96.33333333333331,73,0,0
3774,941,decades,1,0,0,0,0.0,0.0,-289,-1,-1
3775,941,of,1,0,0,0,0.0,0.0,0,0,0
3776,941,support,1,1,2,487,243.5,69.57142857142857,487,2,1
3777,941,from,1,1,1,274,274.0,68.5,-213,-1,0
3778,941,his,1,1,1,222,222.0,74.0,-52,0,0
3779,941,family,1,1,1,384,128.0,64.0,162,0,0
3780,941,His,1,0,0,0,0.0,0.0,-384,-1,-1
3781,941,parents,1,1,2,590,295.0,84.28571428571429,590,2,1
3782,941,wife,1,0,0,0,0.0,0.0,-590,-2,-1
3783,941,and,1,0,0,0,0.0,0.0,0,0,0
3784,941,both,1,0,0,0,0.0,0.0,0,0,0
3785,941,sets,1,0,0,0,0.0,0.0,0,0,0
3786,941,of,1,0,0,0,0.0,0.0,0,0,0
3787,941,twins,1,1,1,204,204.0,40.8,204,1,1
3788,941,were,1,0,0,0,0.0,0.0,-204,-1,-1
3789,941,present,1,0,0,0,0.0,0.0,0,0,0
3790,941,in,1,1,1,230,230.0,115.0,230,1,1
3791,941,the,1,1,1,230,230.0,76.66666666666667,0,0,0
3792,941,city,1,0,0,0,0.0,0.0,-230,-1,-1
3793,941,which,1,1,1,247,247.0,49.4,247,1,1
3794,941,has,1,0,0,0,0.0,0.0,-247,-1,-1
3795,941,witnessed,1,1,1,217,108.5,24.11111111111111,217,1,1
3796,941,so,1,0,0,0,0.0,0.0,-217,-1,-1
3797,941,much,1,0,0,0,0.0,0.0,0,0,0
3798,941,of,1,1,1,223,223.0,111.5,223,1,1
3799,941,his,1,1,1,325,325.0,108.33333333333331,102,0,0
3800,941,success,1,1,1,209,104.5,29.857142857142858,-116,0,0
3801,941,Live,1,1,1,397,397.0,99.25,188,0,0
3802,941,from,1,0,0,0,0.0,0.0,-397,-1,-1
3803,941,London,1,0,0,0,0.0,0.0,0,0,0
4135,965,How,1,1,4,1777,1777.0,592.3333333333334,0,0,0
4136,965,can,1,1,1,440,440.0,146.66666666666666,-1337,-3,0
4137,965,the,1,0,0,0,0.0,0.0,-440,-1,-1
4138,965,train,1,1,1,328,328.0,65.6,328,1,1
4139,965,operators,1,1,3,1211,302.75,134.55555555555554,883,2,0
4140,965,possibly,1,2,5,1955,651.6666666666666,244.375,744,2,1
4141,965,justify,1,3,5,1397,465.6666666666667,199.57142857142856,-558,0,1
4142,965,yet,1,2,3,1099,1099.0,366.3333333333333,-298,-2,-1
4143,965,another,1,3,3,1439,479.6666666666667,205.57142857142856,340,0,1
4144,965,increase,1,2,2,610,305.0,76.25,-829,-1,-1
4145,965,to,1,1,2,494,494.0,247.0,-116,0,-1
4146,965,rail,1,1,2,974,974.0,243.5,480,0,0
4147,965,passenger,1,1,3,1364,454.6666666666667,151.55555555555554,390,1,0
4148,965,fares,1,1,1,716,716.0,143.2,-648,-2,0
4149,965,It,1,1,1,203,203.0,101.5,-513,0,0
4150,965,has,1,1,2,579,579.0,193.0,376,1,0
4151,965,become,1,0,0,0,0.0,0.0,-579,-2,-1
4152,965,a,1,0,0,0,0.0,0.0,0,0,0
4153,965,grimly,1,1,1,243,121.5,40.5,243,1,1
4154,965,reliable,1,1,1,335,111.66666666666669,41.875,92,0,0
4155,965,annual,1,1,2,517,172.33333333333334,86.16666666666667,182,1,0
4156,965,ritual:,1,1,1,265,88.33333333333333,37.85714285714285,-252,-1,0
4157,965,every,1,1,3,1291,645.5,258.2,1026,2,0
4158,965,January,1,1,3,931,310.3333333333333,133.0,-360,0,0
4159,965,the,1,1,1,217,217.0,72.33333333333333,-714,-2,0
4160,965,cost,1,1,1,698,698.0,174.5,481,0,0
4161,965,of,1,1,1,433,433.0,216.5,-265,0,0
4162,965,travelling,1,1,1,570,190.0,57.0,137,0,0
4163,965,by,1,1,1,475,475.0,237.5,-95,0,0
4164,965,train,1,0,0,0,0.0,0.0,-475,-1,-1
4165,965,rises,1,1,1,422,211.0,84.4,422,1,1
4166,965,imposing,1,1,4,2126,708.6666666666666,265.75,1704,3,0
4167,965,a,1,0,0,0,0.0,0.0,-2126,-4,-1
4168,965,significant,1,1,2,903,225.75,82.0909090909091,903,2,1
4169,965,extra,1,1,1,235,117.5,47.0,-668,-1,0
4170,965,burden,1,1,3,748,374.0,124.66666666666669,513,2,0
4171,965,on,1,0,0,0,0.0,0.0,-748,-3,-1
4172,965,those,1,1,1,258,258.0,51.6,258,1,1
4173,965,who,1,1,1,204,204.0,68.0,-54,0,0
4174,965,have,1,0,0,0,0.0,0.0,-204,-1,-1
4175,965,no,1,1,3,877,877.0,438.5,877,3,1
4176,965,option,1,0,0,0,0.0,0.0,-877,-3,-1
4177,965,but,1,0,0,0,0.0,0.0,0,0,0
4178,965,to,1,0,0,0,0.0,0.0,0,0,0
4179,965,use,1,1,2,688,688.0,229.33333333333331,688,2,1
4180,965,the,1,0,0,0,0.0,0.0,-688,-2,-1
4181,965,rail,1,0,0,0,0.0,0.0,0,0,0
4182,965,network,1,1,3,1821,910.5,260.1428571428572,1821,3,1
4183,965,to,1,0,0,0,0.0,0.0,-1821,-3,-1
4184,965,get,1,2,2,620,620.0,206.66666666666663,620,2,2
4185,965,to,1,3,4,1807,1807.0,903.5,1187,2,1
4186,965,work,1,1,1,425,425.0,106.25,-1382,-3,-2
4187,965,or,1,0,0,0,0.0,0.0,-425,-1,-1
4188,965,otherwise,1,1,2,627,209.0,69.66666666666667,627,2,1
4189,965,This,1,1,2,663,663.0,165.75,36,0,0
4190,965,year’s,1,1,1,326,326.0,54.333333333333336,-337,-1,0
4191,965,rise,1,1,1,450,450.0,112.5,124,0,0
4192,965,an,1,0,0,0,0.0,0.0,-450,-1,-1
4193,965,average,1,1,2,425,141.66666666666666,60.71428571428572,425,2,1
4194,965,of,1,1,2,697,697.0,348.5,272,0,0
4195,965,27,1,1,1,221,221.0,110.5,-476,-1,0
4196,965,per,1,1,1,217,217.0,72.33333333333333,-4,0,0
4197,965,cent,1,1,1,484,484.0,121.0,267,0,0
4198,965,may,1,0,0,0,0.0,0.0,-484,-1,-1
4199,965,be,1,0,0,0,0.0,0.0,0,0,0
4200,965,a,1,1,1,279,279.0,279.0,279,1,1
4201,965,fraction,0,3,4,2382,1191.0,297.75,2103,3,2
4202,965,lower,1,2,2,1440,720.0,288.0,-942,-2,-1
4203,965,than,1,1,1,204,204.0,51.0,-1236,-1,-1
4204,965,last,1,1,1,236,236.0,59.0,32,0,0
4205,965,year’s,1,1,1,267,267.0,44.5,31,0,0
4206,965,but,1,1,2,719,719.0,239.66666666666663,452,1,0
4207,965,it,1,0,0,0,0.0,0.0,-719,-2,-1
4208,965,is,1,0,0,0,0.0,0.0,0,0,0
4209,965,still,1,1,2,637,637.0,127.4,637,2,1
4210,965,well,1,1,1,296,296.0,74.0,-341,-1,0
4211,965,above,1,1,2,744,744.0,148.8,448,1,0
4212,965,the,1,0,0,0,0.0,0.0,-744,-2,-1
4213,965,official,1,1,2,905,301.6666666666667,113.125,905,2,1
4214,965,Consumer,1,0,0,0,0.0,0.0,-905,-2,-1
4215,965,Price,1,0,0,0,0.0,0.0,0,0,0
4216,965,Index,1,0,0,0,0.0,0.0,0,0,0
4217,965,(CPI),1,1,1,212,212.0,42.4,212,1,1
4218,965,measure,1,1,2,733,366.5,104.71428571428572,521,1,0
4219,965,of,1,1,1,230,230.0,115.0,-503,-1,0
4220,965,inflation,1,1,2,468,156.0,52.0,238,1,0
4221,965,Successive,1,2,3,981,327.0,98.1,513,1,1
4222,965,governments,1,4,6,1862,620.6666666666666,169.27272727272728,881,3,2
4223,965,have,1,3,4,1446,1446.0,361.5,-416,-2,-1
4224,965,permitted,1,2,2,761,253.66666666666663,84.55555555555556,-685,-2,-1
4225,965,such,1,2,2,658,658.0,164.5,-103,0,0
4226,965,increases,1,2,3,1888,629.3333333333334,209.77777777777777,1230,1,0
4227,965,on,1,0,0,0,0.0,0.0,-1888,-3,-2
4228,965,the,1,1,1,675,675.0,225.0,675,1,1
4229,965,grounds,1,1,2,1798,1798.0,256.85714285714283,1123,1,0
4230,965,that,1,1,1,326,326.0,81.5,-1472,-1,0
4231,965,the,1,2,2,983,983.0,327.6666666666667,657,1,1
4232,965,cost,1,2,3,1070,1070.0,267.5,87,1,0
4233,965,of,1,1,1,333,333.0,166.5,-737,-2,-1
4234,965,investing,1,1,1,772,257.3333333333333,85.77777777777777,439,0,0
4235,965,in,1,0,0,0,0.0,0.0,-772,-1,-1
4236,965,and,1,1,2,753,753.0,251.0,753,2,1
4237,965,running,1,0,0,0,0.0,0.0,-753,-2,-1
4238,965,the,1,1,1,256,256.0,85.33333333333333,256,1,1
4239,965,rail,1,1,1,236,236.0,59.0,-20,0,0
4240,965,network,1,1,1,217,108.5,31.0,-19,0,0
4241,965,should,1,1,3,690,690.0,115.0,473,2,0
4242,965,be,1,0,0,0,0.0,0.0,-690,-3,-1
4243,965,borne,0,2,2,914,914.0,182.8,914,2,2
